level,n,batch,env,success,obj_x,obj_y,obj_yaw,cab_x,cab_y,cab_yaw,cab_joint_max,cab_yaw_dev,carry_dist
L1,100,2,0,False,0.2564758300781253,0.3790750503540039,0.384070275959769,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.7468743208027231
L1,100,2,1,False,0.215717697143555,0.513401985168457,-0.7427004243514954,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8554670469266671
L1,100,2,2,False,0.2324956893920902,0.410612940788269,-0.2036175756507273,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.7836867944676189
L1,100,2,3,True,0.1704701423645023,0.453589916229248,-0.1402910452009858,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.859044600289488
L1,100,2,4,True,0.2438539505004882,0.4996180534362793,0.5896468491016633,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8247095474124648
L1,100,2,5,False,0.1894837856292723,0.523838996887207,0.3735787566207785,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8827460481607975
L1,100,2,6,False,0.1819738388061522,0.4912680387496948,0.0006640000407495,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8700033643933481
L1,100,2,7,True,0.1678339481353759,0.5225062370300293,-0.1261576220786134,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8994886854420752
L1,100,2,8,False,0.2258170187473297,0.4395880699157715,0.293658017730538,0.9,0.0,-3.141592653589793,0.0,0.0,0.8048356126706941
L1,100,2,9,True,0.1981220185756683,0.4456030130386352,0.2354756807393498,0.9,0.0,-3.141592653589793,0.0,0.0,0.8313812278596412
L1,100,2,10,True,0.1915250211954117,0.4540560245513916,-0.1281516993641351,0.9,0.0,-3.141592653589793,0.0,0.0,0.8414889595375424
L1,100,2,11,False,0.2146260231733322,0.5103368759155273,0.0908692588375672,0.9,0.0,-3.141592653589793,0.0,0.0,0.8545064160264814
L1,100,2,12,False,0.2291540145874022,0.5092520713806152,-0.5423837163374716,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8422422503945325
L1,100,2,13,False,0.2079268932342528,0.3888410329818725,-0.2093099474883381,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.7938277735370581
L1,100,2,14,False,0.1871258258819579,0.3946520090103149,-0.7800941828750277,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8148250096433947
L1,100,2,15,True,0.173228883743286,0.4534039497375488,0.2123406480213693,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8566045745048526
L1,100,2,16,False,0.2416700363159183,0.4313030242919922,-0.0608774118593847,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.7870328073515764
L1,100,2,17,True,0.2062119483947757,0.4805539846420288,0.5926072811503521,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8439632650213545
L1,100,2,18,False,0.1718877792358402,0.470626950263977,-0.1960036684665243,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8669700873391706
L1,100,2,19,True,0.1693018913269046,0.5233001708984375,-0.7202944122124364,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8987562488688315
L1,100,3,0,False,0.2113288879394534,0.5230228900909424,0.7134666665855608,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8647663523436792
L1,100,3,1,False,0.189953708648682,0.4478110074996948,0.1562388160716266,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8394643734546767
L1,100,3,2,False,0.2146758079528812,0.5282440185546875,-0.7121135783700837,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8652808742505763
L1,100,3,3,True,0.1756757736206058,0.508793830871582,-0.539206557910885,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8851648136099223
L1,100,3,4,True,0.2322939872741698,0.5240330696105957,-0.7543512677365285,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8487885351933836
L1,100,3,5,False,0.1908658981323241,0.5078380107879639,0.0077420153180821,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8722216573972188
L1,100,3,6,False,0.1989978790283202,0.5316081047058105,-0.7187412633898093,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8797790350967096
L1,100,3,7,True,0.2590228557586669,0.4907498359680176,0.349256310439507,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8072713923721134
L1,100,3,8,False,0.2347770273685455,0.4170842170715332,-0.3621537549692187,0.9,0.0,-3.141592653589793,0.0,0.0,0.7851629432460517
L1,100,3,9,False,0.2138380199670791,0.4429689645767212,-0.2532259629001612,0.9,0.0,-3.141592653589793,0.0,0.0,0.8167250249752795
L1,100,3,10,False,0.1895770221948624,0.3696910142898559,0.1363996812037176,0.9,0.0,-3.141592653589793,0.0,0.0,0.8008571991561177
L1,100,3,11,True,0.1864990234375,0.3761601448059082,0.7807949668485585,0.9,0.0,-3.141592653589793,0.0,0.0,0.8065854561644681
L1,100,3,12,False,0.2006877899169921,0.4532580375671386,0.0936101893035868,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8333549158614201
L1,100,3,13,False,0.168548011779785,0.3646659851074219,-0.1106343730321077,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8173146834394154
L1,100,3,14,False,0.2512799739837645,0.5327939987182617,0.7345853909468996,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8394683539149645
L1,100,3,15,False,0.227461004257202,0.5242137908935547,-0.5787851805565151,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8527067487464389
L1,100,3,16,False,0.2441829681396488,0.50860595703125,-0.6668452231436037,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8299252971236598
L1,100,3,17,True,0.2527736663818363,0.4117189645767212,-0.719037805940667,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.7670817640388399
L1,100,3,18,False,0.2216300010681156,0.4733619689941406,-0.2073231233240755,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8271985306689411
L1,100,3,19,True,0.2247270584106449,0.4501900672912597,-0.1558196574876014,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8115815685009425
L1,100,4,0,True,0.1666096687316898,0.3750700950622558,-0.491846725386271,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8237347596209911
L1,100,4,1,False,0.1715201377868656,0.5254250168800354,-0.7770939625516609,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8981950556607697
L1,100,4,2,False,0.2034958839416507,0.4360909461975097,-0.2417381250565359,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8217623117676195
L1,100,4,3,True,0.2570117950439456,0.4104142189025879,0.1423461052870893,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.7628064386133816
L1,100,4,4,True,0.1931058406829833,0.4423189163208008,-0.465225974048188,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.833873717184874
L1,100,4,5,True,0.1667999267578124,0.3811609745025635,-0.1003401139557523,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8263570873938778
L1,100,4,6,False,0.2424839973449706,0.407634973526001,0.6736242478490869,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.7736236587572746
L1,100,4,7,False,0.244442844390869,0.4803280830383301,0.2006362784384203,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.812693208797521
L1,100,4,8,True,0.2155280202627182,0.4905557632446289,0.7707895378335189,0.9,0.0,-3.141592653589793,0.0,0.0,0.8421085725118789
L1,100,4,9,False,0.256734037399292,0.4755109548568725,0.0966896966526219,0.9,0.0,-3.141592653589793,0.0,0.0,0.7999386019123657
L1,100,4,10,False,0.1988670170307159,0.4829599857330322,-0.1088377471402207,0.9,0.0,-3.141592653589793,0.0,0.0,0.8513740703278772
L1,100,4,11,True,0.2348040282726288,0.4581999778747558,-0.0407308292020361,0.9,0.0,-3.141592653589793,0.0,0.0,0.8077331864710948
L1,100,4,12,False,0.1714548110961913,0.4078321456909179,-0.3636017253753079,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8349282312472996
L1,100,4,13,False,0.1675318717956542,0.4148379564285278,0.7611686899916755,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8417838730511383
L1,100,4,14,False,0.2083059787750243,0.3635720014572143,0.3735826009353741,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.7814251206878249
L1,100,4,15,True,0.1952167987823485,0.4826540946960449,0.3958822482585085,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8542097727405483
L1,100,4,16,False,0.2253607749938968,0.4058980941772461,0.5129467541547907,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.7873317895103413
L1,100,4,17,False,0.1827677726745609,0.4222660064697265,-0.4908117283564708,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8323044203499714
L1,100,4,18,False,0.2108510971069339,0.5088438987731934,0.2691960030170756,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8566494753850147
L1,100,4,19,False,0.2202137947082523,0.4809660911560058,-0.0367920817407862,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.832729047017601
L1,200,0,0,False,0.194317722320557,0.4537711143493652,0.24743682354649,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8389849231355184
L1,200,0,1,False,0.2548049926757816,0.4977949857711792,0.5241742065268357,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8149088570723889
L1,200,0,2,True,0.1820959091186527,0.5291240215301514,-0.7496354381811143,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8918287469376699
L1,200,0,3,False,0.1848467826843265,0.3946962356567383,-0.3662819534626542,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8168410143219786
L1,200,0,4,False,0.187684917449951,0.4926090240478515,0.6796538224092066,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8660579815472286
L1,200,0,5,False,0.1988247871398925,0.3687759637832641,-0.7012056595612965,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.7922388469355011
L1,200,0,6,False,0.2540740013122557,0.4186780452728271,-0.4094357426981283,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.7697478167388558
L1,200,0,7,True,0.2352739810943602,0.4551057815551758,-0.5672758755507005,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8055941612344818
L1,200,0,8,False,0.1938230186700821,0.4078121185302734,0.7095340074181251,0.9,0.0,-3.141592653589793,0.0,0.0,0.8154732693230263
L1,200,0,9,True,0.2022550195455551,0.4163130521774292,-0.3938995651350065,0.9,0.0,-3.141592653589793,0.0,0.0,0.8125051477760991
L1,200,0,10,False,0.2517710268497467,0.4868249893188476,-0.4976099678847683,0.9,0.0,-3.141592653589793,0.0,0.0,0.8106783405622281
L1,200,0,11,False,0.1850490212440491,0.3970460891723633,0.4597133668860615,0.9,0.0,-3.141592653589793,0.0,0.0,0.8178022370666153
L1,200,0,12,False,0.2146038055419921,0.5217220783233643,0.5259097069863595,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.861372085911524
L1,200,0,13,True,0.1666199207305907,0.5242739915847778,0.5490628171244181,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.901504053746538
L1,200,0,14,False,0.1639818191528319,0.4758169651031494,-0.6377152153583494,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8764271486082263
L1,200,0,15,False,0.1773168087005614,0.4952960014343261,0.0475224857325829,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8761216376871267
L1,200,0,16,True,0.2303446769714359,0.4170451164245605,-0.3127045596200145,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.7889010589383604
L1,200,0,17,False,0.2261637687683109,0.5191680192947388,-0.3019518426113928,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8506413455616586
L1,200,0,18,False,0.2481221199035648,0.3972799777984619,-0.2098288180617772,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.7633977674309568
L1,200,0,19,False,0.1831196784973148,0.5257019996643066,-0.7466836046002938,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8889769332265289
L1,200,1,0,False,0.2172941207885745,0.4573931694030761,-0.1651015158462462,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8217638522875274
L1,200,1,1,True,0.1824120521545413,0.3855199813842773,0.5747378595309504,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8145907677721316
L1,200,1,2,True,0.1714281082153324,0.5073568820953369,0.5496864906198374,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8878220583586508
L1,200,1,3,False,0.1749757766723636,0.4267182350158691,0.0171122016657466,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8412779424820915
L1,200,1,4,False,0.1933609485626219,0.4393801689147949,-0.1575027950115336,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8321019660185349
L1,200,1,5,False,0.1675359249114989,0.4352719783782959,-0.1667170575026677,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8520359830761897
L1,200,1,6,False,0.2462009429931639,0.4790699481964111,-0.3527845265882391,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8105314443054877
L1,200,1,7,True,0.1881839275360106,0.4483060836791992,0.7326613794351938,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8412255736018969
L1,200,1,8,False,0.1895230203866958,0.4814028739929199,-0.249825275540417,0.9,0.0,-3.141592653589793,0.0,0.0,0.8582110845526796
L1,200,1,9,True,0.2300090283155441,0.4239000082015991,0.1779848848147811,0.9,0.0,-3.141592653589793,0.0,0.0,0.7928298172319184
L1,200,1,10,False,0.1902270257472992,0.4055670499801636,0.0939025020173424,0.9,0.0,-3.141592653589793,0.0,0.0,0.8174731231111746
L1,200,1,11,True,0.2108750283718109,0.5242757797241211,-0.2694444170422113,0.9,0.0,-3.141592653589793,0.0,0.0,0.8658858583710024
L1,200,1,12,False,0.2207159042358397,0.4951591491699219,0.2612219413230898,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8406006577232816
L1,200,1,13,True,0.2067669868469237,0.4058239459991455,-0.245826587948071,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8032839383876728
L1,200,1,14,True,0.1715599536895751,0.500485897064209,0.1038947225015439,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.883804862075843
L1,200,1,15,True,0.2172888755798339,0.4481501579284668,-0.1648645981319725,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8166596864412723
L1,200,1,16,True,0.2110609054565433,0.4170951843261719,0.3938201099598278,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8053604589116862
L1,200,1,17,False,0.1756137847900394,0.4041659832000732,-0.6380566608904196,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.829509210776043
L1,200,1,18,False,0.170983695983887,0.4796450138092041,-0.5531634563651477,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8726534883866252
L1,200,1,19,True,0.1913436889648441,0.3975820541381836,-0.3721557868287579,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8125670784265713
L1,200,2,0,False,0.2564758300781253,0.3790750503540039,0.384070275959769,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.7468743208027231
L1,200,2,1,True,0.215717697143555,0.513401985168457,-0.7427004243514954,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8554670469266671
L1,200,2,2,False,0.2324956893920902,0.410612940788269,-0.2036175756507273,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.7836867944676189
L1,200,2,3,False,0.1704701423645023,0.453589916229248,-0.1402910452009858,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.859044600289488
L1,200,2,4,False,0.2438539505004882,0.4996180534362793,0.5896468491016633,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8247095474124648
L1,200,2,5,False,0.1894837856292723,0.523838996887207,0.3735787566207785,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8827460481607975
L1,200,2,6,False,0.1819738388061522,0.4912680387496948,0.0006640000407495,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8700033643933481
L1,200,2,7,True,0.1678339481353759,0.5225062370300293,-0.1261576220786134,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8994886854420752
L1,200,2,8,False,0.2258170187473297,0.4395880699157715,0.293658017730538,0.9,0.0,-3.141592653589793,0.0,0.0,0.8048356126706941
L1,200,2,9,False,0.1981220185756683,0.4456030130386352,0.2354756807393498,0.9,0.0,-3.141592653589793,0.0,0.0,0.8313812278596412
L1,200,2,10,False,0.1915250211954117,0.4540560245513916,-0.1281516993641351,0.9,0.0,-3.141592653589793,0.0,0.0,0.8414889595375424
L1,200,2,11,True,0.2146260231733322,0.5103368759155273,0.0908692588375672,0.9,0.0,-3.141592653589793,0.0,0.0,0.8545064160264814
L1,200,2,12,False,0.2291540145874022,0.5092520713806152,-0.5423837163374716,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8422422503945325
L1,200,2,13,True,0.2079268932342528,0.3888410329818725,-0.2093099474883381,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.7938277735370581
L1,200,2,14,True,0.1871258258819579,0.3946520090103149,-0.7800941828750277,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8148250096433947
L1,200,2,15,True,0.173228883743286,0.4534039497375488,0.2123406480213693,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8566045745048526
L1,200,2,16,False,0.2416700363159183,0.4313030242919922,-0.0608774118593847,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.7870328073515764
L1,200,2,17,False,0.2062119483947757,0.4805539846420288,0.5926072811503521,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8439632650213545
L1,200,2,18,False,0.1718877792358402,0.470626950263977,-0.1960036684665243,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8669700873391706
L1,200,2,19,True,0.1693018913269046,0.5233001708984375,-0.7202944122124364,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8987562488688315
L1,200,3,0,False,0.2113288879394534,0.5230228900909424,0.7134666665855608,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8647663523436792
L1,200,3,1,False,0.189953708648682,0.4478110074996948,0.1562388160716266,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8394643734546767
L1,200,3,2,False,0.2146758079528812,0.5282440185546875,-0.7121135783700837,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8652808742505763
L1,200,3,3,False,0.1756757736206058,0.508793830871582,-0.539206557910885,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8851648136099223
L1,200,3,4,False,0.2322939872741698,0.5240330696105957,-0.7543512677365285,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8487885351933836
L1,200,3,5,False,0.1908658981323241,0.5078380107879639,0.0077420153180821,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8722216573972188
L1,200,3,6,False,0.1989978790283202,0.5316081047058105,-0.7187412633898093,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8797790350967096
L1,200,3,7,False,0.2590228557586669,0.4907498359680176,0.349256310439507,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8072713923721134
L1,200,3,8,False,0.2347770273685455,0.4170842170715332,-0.3621537549692187,0.9,0.0,-3.141592653589793,0.0,0.0,0.7851629432460517
L1,200,3,9,False,0.2138380199670791,0.4429689645767212,-0.2532259629001612,0.9,0.0,-3.141592653589793,0.0,0.0,0.8167250249752795
L1,200,3,10,False,0.1895770221948624,0.3696910142898559,0.1363996812037176,0.9,0.0,-3.141592653589793,0.0,0.0,0.8008571991561177
L1,200,3,11,False,0.1864990234375,0.3761601448059082,0.7807949668485585,0.9,0.0,-3.141592653589793,0.0,0.0,0.8065854561644681
L1,200,3,12,False,0.2006877899169921,0.4532580375671386,0.0936101893035868,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8333549158614201
L1,200,3,13,True,0.168548011779785,0.3646659851074219,-0.1106343730321077,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8173146834394154
L1,200,3,14,False,0.2512799739837645,0.5327939987182617,0.7345853909468996,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8394683539149645
L1,200,3,15,False,0.227461004257202,0.5242137908935547,-0.5787851805565151,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8527067487464389
L1,200,3,16,False,0.2441829681396488,0.50860595703125,-0.6668452231436037,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8299252971236598
L1,200,3,17,False,0.2527736663818363,0.4117189645767212,-0.719037805940667,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.7670817640388399
L1,200,3,18,False,0.2216300010681156,0.4733619689941406,-0.2073231233240755,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8271985306689411
L1,200,3,19,False,0.2247270584106449,0.4501900672912597,-0.1558196574876014,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8115815685009425
L1,200,4,0,False,0.1666096687316898,0.3750700950622558,-0.491846725386271,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8237347596209911
L1,200,4,1,False,0.1715201377868656,0.5254250168800354,-0.7770939625516609,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8981950556607697
L1,200,4,2,False,0.2034958839416507,0.4360909461975097,-0.2417381250565359,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8217623117676195
L1,200,4,3,False,0.2570117950439456,0.4104142189025879,0.1423461052870893,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.7628064386133816
L1,200,4,4,False,0.1931058406829833,0.4423189163208008,-0.465225974048188,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.833873717184874
L1,200,4,5,False,0.1667999267578124,0.3811609745025635,-0.1003401139557523,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8263570873938778
L1,200,4,6,True,0.2424839973449706,0.407634973526001,0.6736242478490869,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.7736236587572746
L1,200,4,7,False,0.244442844390869,0.4803280830383301,0.2006362784384203,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.812693208797521
L1,200,4,8,False,0.2155280202627182,0.4905557632446289,0.7707895378335189,0.9,0.0,-3.141592653589793,0.0,0.0,0.8421085725118789
L1,200,4,9,False,0.256734037399292,0.4755109548568725,0.0966896966526219,0.9,0.0,-3.141592653589793,0.0,0.0,0.7999386019123657
L1,200,4,10,False,0.1988670170307159,0.4829599857330322,-0.1088377471402207,0.9,0.0,-3.141592653589793,0.0,0.0,0.8513740703278772
L1,200,4,11,False,0.2348040282726288,0.4581999778747558,-0.0407308292020361,0.9,0.0,-3.141592653589793,0.0,0.0,0.8077331864710948
L1,200,4,12,False,0.1714548110961913,0.4078321456909179,-0.3636017253753079,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8349282312472996
L1,200,4,13,False,0.1675318717956542,0.4148379564285278,0.7611686899916755,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8417838730511383
L1,200,4,14,False,0.2083059787750243,0.3635720014572143,0.3735826009353741,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.7814251206878249
L1,200,4,15,False,0.1952167987823485,0.4826540946960449,0.3958822482585085,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8542097727405483
L1,200,4,16,True,0.2253607749938968,0.4058980941772461,0.5129467541547907,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.7873317895103413
L1,200,4,17,False,0.1827677726745609,0.4222660064697265,-0.4908117283564708,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8323044203499714
L1,200,4,18,False,0.2108510971069339,0.5088438987731934,0.2691960030170756,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8566494753850147
L1,200,4,19,False,0.2202137947082523,0.4809660911560058,-0.0367920817407862,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.832729047017601
L1,400,0,0,False,0.194317722320557,0.4537711143493652,0.24743682354649,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8389849231355184
L1,400,0,1,False,0.2548049926757816,0.4977949857711792,0.5241742065268357,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8149088570723889
L1,400,0,2,False,0.1820959091186527,0.5291240215301514,-0.7496354381811143,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8918287469376699
L1,400,0,3,False,0.1848467826843265,0.3946962356567383,-0.3662819534626542,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8168410143219786
L1,400,0,4,False,0.187684917449951,0.4926090240478515,0.6796538224092066,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8660579815472286
L1,400,0,5,False,0.1988247871398925,0.3687759637832641,-0.7012056595612965,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.7922388469355011
L1,400,0,6,False,0.2540740013122557,0.4186780452728271,-0.4094357426981283,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.7697478167388558
L1,400,0,7,False,0.2352739810943602,0.4551057815551758,-0.5672758755507005,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8055941612344818
L1,400,0,8,False,0.1938230186700821,0.4078121185302734,0.7095340074181251,0.9,0.0,-3.141592653589793,0.0,0.0,0.8154732693230263
L1,400,0,9,False,0.2022550195455551,0.4163130521774292,-0.3938995651350065,0.9,0.0,-3.141592653589793,0.0,0.0,0.8125051477760991
L1,400,0,10,False,0.2517710268497467,0.4868249893188476,-0.4976099678847683,0.9,0.0,-3.141592653589793,0.0,0.0,0.8106783405622281
L1,400,0,11,False,0.1850490212440491,0.3970460891723633,0.4597133668860615,0.9,0.0,-3.141592653589793,0.0,0.0,0.8178022370666153
L1,400,0,12,False,0.2146038055419921,0.5217220783233643,0.5259097069863595,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.861372085911524
L1,400,0,13,False,0.1666199207305907,0.5242739915847778,0.5490628171244181,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.901504053746538
L1,400,0,14,False,0.1639818191528319,0.4758169651031494,-0.6377152153583494,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8764271486082263
L1,400,0,15,False,0.1773168087005614,0.4952960014343261,0.0475224857325829,0.8999999999999999,0.0,-3.141592653589793,0.0,0.0,0.8761216376871267
L1,400,0,16,False,0.2303446769714359,0.4170451164245605,-0.3127045596200145,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.7889010589383604
L1,400,0,17,False,0.2261637687683109,0.5191680192947388,-0.3019518426113928,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8506413455616586
L1,400,0,18,False,0.2481221199035648,0.3972799777984619,-0.2098288180617772,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.7633977674309568
L1,400,0,19,False,0.1831196784973148,0.5257019996643066,-0.7466836046002938,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8889769332265289
L1,400,1,0,False,0.2172941207885745,0.4573931694030761,-0.1651015158462462,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8217638522875274
L1,400,1,1,False,0.1824120521545413,0.3855199813842773,0.5747378595309504,0.9000000000000004,0.0,-3.141592653589793,0.0,0.0,0.8145907677721316
